# NOTE: 31.05.2026 23:43:04
# Onboard parameters saved by mavparam for (1, 1)
# MAV ID	COMPONENT ID	PARAM NAME	VALUE	(TYPE)
1	1	PLD_SRCH_ALT	10.0	9
1	1	PLD_SRCH_TOUT	10.0	9
1	1	PWM_MAIN_DIS1	1000	6
1	1	PWM_MAIN_DIS2	1000	6
1	1	PWM_MAIN_DIS3	1000	6
1	1	PWM_MAIN_DIS4	1000	6
1	1	PWM_MAIN_DIS5	1000	6
1	1	PWM_MAIN_DIS6	1000	6
1	1	PWM_MAIN_DIS7	1000	6
1	1	PWM_MAIN_DIS8	1000	6
1	1	PWM_MAIN_FAIL1	-1	6
1	1	PWM_MAIN_FAIL2	-1	6
1	1	PWM_MAIN_FAIL3	-1	6
1	1	PWM_MAIN_FAIL4	-1	6
1	1	PWM_MAIN_FAIL5	-1	6
1	1	PWM_MAIN_FAIL6	-1	6
1	1	PWM_MAIN_FAIL7	-1	6
1	1	PWM_MAIN_FAIL8	-1	6
1	1	PWM_MAIN_FUNC1	102	6
1	1	PWM_MAIN_FUNC2	104	6
1	1	PWM_MAIN_FUNC3	103	6
1	1	PWM_MAIN_FUNC4	101	6
1	1	PWM_MAIN_FUNC5	0	6
1	1	PWM_MAIN_FUNC6	0	6
1	1	PWM_MAIN_FUNC7	0	6
1	1	PWM_MAIN_FUNC8	0	6
1	1	PWM_MAIN_MAX1	1900	6
1	1	PWM_MAIN_MAX2	1900	6
1	1	PWM_MAIN_MAX3	1900	6
1	1	PWM_MAIN_MAX4	1900	6
1	1	PWM_MAIN_MAX5	2000	6
1	1	PWM_MAIN_MAX6	2000	6
1	1	PWM_MAIN_MAX7	2000	6
1	1	PWM_MAIN_MAX8	2000	6
1	1	PWM_MAIN_MIN1	1100	6
1	1	PWM_MAIN_MIN2	1100	6
1	1	PWM_MAIN_MIN3	1100	6
1	1	PWM_MAIN_MIN4	1100	6
1	1	PWM_MAIN_MIN5	1000	6
1	1	PWM_MAIN_MIN6	1000	6
1	1	PWM_MAIN_MIN7	1000	6
1	1	PWM_MAIN_MIN8	1000	6
1	1	PWM_MAIN_REV	0	6
1	1	PWM_MAIN_TIM0	-3	6
1	1	PWM_MAIN_TIM1	-3	6
1	1	PWM_MAIN_TIM2	400	6
1	1	PWM_MAIN_TIM3	400	6
1	1	RC10_DZ	0.0	9
1	1	RC10_MAX	2000.0	9
1	1	RC10_MIN	1000.0	9
1	1	RC10_REV	1.0	9
1	1	RC10_TRIM	1500.0	9
1	1	RC11_DZ	0.0	9
1	1	RC11_MAX	2000.0	9
1	1	RC11_MIN	1000.0	9
1	1	RC11_REV	1.0	9
1	1	RC11_TRIM	1500.0	9
1	1	RC12_DZ	0.0	9
1	1	RC12_MAX	2000.0	9
1	1	RC12_MIN	1000.0	9
1	1	RC12_REV	1.0	9
1	1	RC12_TRIM	1500.0	9
1	1	RC13_DZ	0.0	9
1	1	RC13_MAX	2000.0	9
1	1	RC13_MIN	1000.0	9
1	1	RC13_REV	1.0	9
1	1	RC13_TRIM	1500.0	9
1	1	RC14_DZ	0.0	9
1	1	RC14_MAX	2000.0	9
1	1	RC14_MIN	1000.0	9
1	1	RC14_REV	1.0	9
1	1	RC14_TRIM	1500.0	9
1	1	RC15_DZ	0.0	9
1	1	RC15_MAX	2000.0	9
1	1	RC15_MIN	1000.0	9
1	1	RC15_REV	1.0	9
1	1	RC15_TRIM	1500.0	9
1	1	RC16_DZ	0.0	9
1	1	RC16_MAX	2000.0	9
1	1	RC16_MIN	1000.0	9
1	1	RC16_REV	1.0	9
1	1	RC16_TRIM	1500.0	9
1	1	RC17_DZ	0.0	9
1	1	RC17_MAX	2000.0	9
1	1	RC17_MIN	1000.0	9
1	1	RC17_REV	1.0	9
1	1	RC17_TRIM	1500.0	9
1	1	RC18_DZ	0.0	9
1	1	RC18_MAX	2000.0	9
1	1	RC18_MIN	1000.0	9
1	1	RC18_REV	1.0	9
1	1	RC18_TRIM	1500.0	9
1	1	RC1_DZ	10.0	9
1	1	RC1_MAX	1935.0	9
1	1	RC1_MIN	1096.0	9
1	1	RC1_REV	1.0	9
1	1	RC1_TRIM	1514.0	9
1	1	RC2_DZ	10.0	9
1	1	RC2_MAX	1935.0	9
1	1	RC2_MIN	1096.0	9
1	1	RC2_REV	-1.0	9
1	1	RC2_TRIM	1515.0	9
1	1	RC3_DZ	10.0	9
1	1	RC3_MAX	1934.0	9
1	1	RC3_MIN	1094.0	9
1	1	RC3_REV	1.0	9
1	1	RC3_TRIM	1094.0	9
1	1	RC4_DZ	10.0	9
1	1	RC4_MAX	1931.0	9
1	1	RC4_MIN	1092.0	9
1	1	RC4_REV	1.0	9
1	1	RC4_TRIM	1512.0	9
1	1	RC5_DZ	10.0	9
1	1	RC5_MAX	1934.0	9
1	1	RC5_MIN	1094.0	9
1	1	RC5_REV	1.0	9
1	1	RC5_TRIM	1514.0	9
1	1	RC6_DZ	10.0	9
1	1	RC6_MAX	2000.0	9
1	1	RC6_MIN	1000.0	9
1	1	RC6_REV	1.0	9
1	1	RC6_TRIM	1500.0	9
1	1	RC7_DZ	10.0	9
1	1	RC7_MAX	2000.0	9
1	1	RC7_MIN	1000.0	9
1	1	RC7_REV	1.0	9
1	1	RC7_TRIM	1500.0	9
1	1	RC8_DZ	10.0	9
1	1	RC8_MAX	2000.0	9
1	1	RC8_MIN	1000.0	9
1	1	RC8_REV	1.0	9
1	1	RC8_TRIM	1500.0	9
1	1	RC9_DZ	0.0	9
1	1	RC9_MAX	2000.0	9
1	1	RC9_MIN	1000.0	9
1	1	RC9_REV	1.0	9
1	1	RC9_TRIM	1500.0	9
1	1	RC_ARMSWITCH_TH	0.75	9
1	1	RC_CHAN_CNT	18	6
1	1	RC_ENG_MOT_TH	0.75	9
1	1	RC_FAILS_THR	0	6
1	1	RC_GEAR_TH	0.75	9
1	1	RC_INPUT_PROTO	2	6
1	1	RC_KILLSWITCH_TH	0.75	9
1	1	RC_LOITER_TH	0.75	9
1	1	RC_MAP_ACRO_SW	0	6
1	1	RC_MAP_ARM_SW	0	6
1	1	RC_MAP_AUX1	0	6
1	1	RC_MAP_AUX2	0	6
1	1	RC_MAP_AUX3	0	6
1	1	RC_MAP_AUX4	0	6
1	1	RC_MAP_AUX5	0	6
1	1	RC_MAP_AUX6	0	6
1	1	RC_MAP_ENG_MOT	0	6
1	1	RC_MAP_FAILSAFE	0	6
1	1	RC_MAP_FLAPS	0	6
1	1	RC_MAP_FLTMODE	5	6
1	1	RC_MAP_FLTM_BTN	0	6
1	1	RC_MAP_GEAR_SW	0	6
1	1	RC_MAP_KILL_SW	6	6
1	1	RC_MAP_LOITER_SW	0	6
1	1	RC_MAP_MAN_SW	0	6
1	1	RC_MAP_MODE_SW	0	6
1	1	RC_MAP_OFFB_SW	0	6
1	1	RC_MAP_PARAM1	0	6
1	1	RC_MAP_PARAM2	0	6
1	1	RC_MAP_PARAM3	0	6
1	1	RC_MAP_PITCH	2	6
1	1	RC_MAP_POSCTL_SW	0	6
1	1	RC_MAP_RATT_SW	0	6
1	1	RC_MAP_RETURN_SW	0	6
1	1	RC_MAP_ROLL	1	6
1	1	RC_MAP_STAB_SW	0	6
1	1	RC_MAP_THROTTLE	3	6
1	1	RC_MAP_TRANS_SW	0	6
1	1	RC_MAP_YAW	4	6
1	1	RC_OFFB_TH	0.75	9
1	1	RC_PORT_CONFIG	300	6
1	1	RC_RETURN_TH	0.75	9
1	1	RC_RSSI_PWM_CHAN	0	6
1	1	RC_RSSI_PWM_MAX	2000	6
1	1	RC_RSSI_PWM_MIN	1000	6
1	1	RC_TRANS_TH	0.75	9
1	1	RTL_CONE_ANG	45	6
1	1	RTL_DESCEND_ALT	10.0	9
1	1	RTL_HDG_MD	0	6
1	1	RTL_LAND_DELAY	0.0	9
1	1	RTL_LOITER_RAD	80.0	9
1	1	RTL_MIN_DIST	10.0	9
1	1	RTL_PLD_MD	0	6
1	1	RTL_RETURN_ALT	30.0	9
1	1	RTL_TIME_FACTOR	1.100000023841858	9
1	1	RTL_TIME_MARGIN	100	6
1	1	RTL_TYPE	0	6
1	1	SDLOG_BOOT_BAT	0	6
1	1	SDLOG_DIRS_MAX	0	6
1	1	SDLOG_MISSION	0	6
1	1	SDLOG_MODE	0	6
1	1	SDLOG_PROFILE	1	6
1	1	SDLOG_UTC_OFFSET	0	6
1	1	SDLOG_UUID	1	6
1	1	SENS_BOARD_ROT	0	6
1	1	SENS_BOARD_X_OFF	0.0	9
1	1	SENS_BOARD_Y_OFF	0.0	9
1	1	SENS_BOARD_Z_OFF	0.0	9
1	1	SENS_CM8JL65_CFG	0	6
1	1	SENS_DPRES_OFF	0.0	9
1	1	SENS_EN_BATT	0	6
1	1	SENS_EN_LL40LS	0	6
1	1	SENS_EN_MB12XX	0	6
1	1	SENS_EN_MPDT	0	6
1	1	SENS_EN_MS4525DO	0	6
1	1	SENS_EN_MS5525DS	0	6
1	1	SENS_EN_PAA3905	0	6
1	1	SENS_EN_PAW3902	0	6
1	1	SENS_EN_PGA460	0	6
1	1	SENS_EN_PMW3901	0	6
1	1	SENS_EN_PX4FLOW	0	6
1	1	SENS_EN_SDP3X	0	6
1	1	SENS_EN_SF1XX	0	6
1	1	SENS_EN_SPL06	0	6
1	1	SENS_EN_TF02PRO	0	6
1	1	SENS_EN_THERMAL	-1	6
1	1	SENS_EN_TRANGER	0	6
1	1	SENS_EN_VL53L0X	0	6
1	1	SENS_EN_VL53L1X	0	6
1	1	SENS_EXT_I2C_PRB	1	6
1	1	SENS_IMU_AUTOCAL	1	6
1	1	SENS_IMU_MODE	0	6
1	1	SENS_LEDDAR1_CFG	0	6
1	1	SENS_MAG_MODE	1	6
1	1	SENS_MAG_RATE	15.0	9
1	1	SENS_SF0X_CFG	0	6
1	1	SENS_TFLOW_CFG	0	6
1	1	SENS_TFMINI_CFG	0	6
1	1	SENS_ULAND_CFG	0	6
1	1	SER_GPS1_BAUD	921600	6
1	1	SYS_AUTOCONFIG	0	6
1	1	SYS_AUTOSTART	4001	6
1	1	SYS_CAL_ACCEL	0	6
1	1	SYS_CAL_BARO	0	6
1	1	SYS_CAL_GYRO	0	6
1	1	SYS_CAL_TDEL	24	6
1	1	SYS_CAL_TMAX	10	6
1	1	SYS_CAL_TMIN	5	6
1	1	SYS_DM_BACKEND	0	6
1	1	SYS_FAC_CAL_MODE	0	6
1	1	SYS_FAILURE_EN	0	6
1	1	SYS_HAS_BARO	0	6
1	1	SYS_HAS_GPS	0	6
1	1	SYS_HAS_MAG	0	6
1	1	SYS_HAS_NUM_DIST	0	6
1	1	SYS_HITL	0	6
1	1	SYS_MC_EST_GROUP	2	6
1	1	SYS_RGB_MAXBRT	1.0	9
1	1	SYS_STCK_EN	1	6
1	1	SYS_VEHICLE_RESP	-0.4000000059604645	9
1	1	TC_A_ENABLE	0	6
1	1	TC_B_ENABLE	0	6
1	1	TC_G_ENABLE	0	6
1	1	TEL_BST_EN	0	6
1	1	TEL_FRSKY_CONFIG	0	6
1	1	TEL_HOTT_CONFIG	0	6
1	1	THR_MDL_FAC	0.0	9
1	1	TRIG_MODE	0	6
1	1	UXRCE_DDS_CFG	0	6
1	1	VTO_LOITER_ALT	80.0	9
1	1	VT_B_DEC_MSS	2.0	9
1	1	WV_EN	0	6
1	1	WV_GAIN	1.0	9
1	1	WV_ROLL_MIN	1.0	9
1	1	WV_YRATE_MAX	90.0	9
